Index,Location,Sex,Year,Mx,Upper,Lower,LOC
383,Colorado,Male,1/1/13,189.8526682,200.3117577,184.1247587,CO
384,Colorado,Male,1/1/14,193.037126,203.326697,186.6340509,CO
385,Colorado,Female,1/1/80,157.5290139,161.9789219,152.8289482,CO
386,Colorado,Female,1/1/81,157.7726098,162.4599196,153.330847,CO
387,Colorado,Female,1/1/82,157.450273,162.0896381,152.4980304,CO
388,Colorado,Female,1/1/83,157.1984867,161.6883467,152.4795717,CO
389,Colorado,Female,1/1/84,161.4140596,165.960785,156.4941213,CO
390,Colorado,Female,1/1/85,159.7165454,163.809267,155.0865334,CO
391,Colorado,Female,1/1/86,161.3888499,165.7767781,156.3140698,CO
392,Colorado,Female,1/1/87,161.3747196,165.7264741,156.7267045,CO
393,Colorado,Female,1/1/88,163.2280916,167.5823775,158.2940249,CO
394,Colorado,Female,1/1/89,162.1564935,166.7696235,157.599957,CO
395,Colorado,Female,1/1/90,161.0823483,165.1317307,155.490302,CO
396,Colorado,Female,1/1/91,164.004318,169.0732498,158.9450674,CO
397,Colorado,Female,1/1/92,157.0541759,161.3366096,152.1185606,CO
398,Colorado,Female,1/1/93,162.6081695,166.9880863,157.5650797,CO
399,Colorado,Female,1/1/94,159.0973537,163.5238933,154.4739406,CO
400,Colorado,Female,1/1/95,161.7226965,166.1716861,156.8915806,CO
401,Colorado,Female,1/1/96,160.8763809,164.9840835,156.3581506,CO
402,Colorado,Female,1/1/97,157.8537601,162.0134007,153.2805374,CO
403,Colorado,Female,1/1/98,158.3697905,162.400055,154.0853196,CO
404,Colorado,Female,1/1/99,158.3007861,162.2767051,154.1776155,CO
405,Colorado,Female,1/1/00,156.9892682,161.3032792,153.2137055,CO
406,Colorado,Female,1/1/01,161.6279249,165.5147291,157.4625689,CO
407,Colorado,Female,1/1/02,158.2942028,162.162799,154.3488829,CO
408,Colorado,Female,1/1/03,157.4086754,161.3577665,153.8300657,CO
409,Colorado,Female,1/1/04,152.0320042,155.6297064,148.3021582,CO
410,Colorado,Female,1/1/05,153.3128992,157.3087722,149.6644568,CO
411,Colorado,Female,1/1/06,151.3914568,155.0583933,147.949855,CO
412,Colorado,Female,1/1/07,147.7197361,151.3292366,144.0942669,CO
413,Colorado,Female,1/1/08,146.2957304,149.9368992,142.7063384,CO
414,Colorado,Female,1/1/09,147.4710568,151.3869855,143.9900058,CO
415,Colorado,Female,1/1/10,146.5375112,150.5493583,142.9964547,CO
416,Colorado,Female,1/1/11,144.7218546,148.4775567,141.2760231,CO
417,Colorado,Female,1/1/12,144.7190399,148.7342324,141.1100985,CO
418,Colorado,Female,1/1/13,142.7049785,146.9616958,139.0604155,CO
419,Colorado,Female,1/1/14,143.5031594,147.7590147,139.8659089,CO
420,Connecticut,Male,1/1/80,327.6082507,337.4988569,316.5215669,CT
421,Connecticut,Male,1/1/81,318.3383096,328.9111815,307.8799107,CT
422,Connecticut,Male,1/1/82,312.6754739,322.6277931,301.4478919,CT
423,Connecticut,Male,1/1/83,316.6444038,326.1010476,306.0112053,CT
424,Connecticut,Male,1/1/84,311.3214207,321.24188,300.4937913,CT
425,Connecticut,Male,1/1/85,315.569444,325.8162885,303.9728673,CT
426,Connecticut,Male,1/1/86,312.042621,322.1025779,301.843313,CT
427,Connecticut,Male,1/1/87,310.7445531,319.3960271,298.4711847,CT
428,Connecticut,Male,1/1/88,306.2127093,315.7726015,294.2652882,CT
429,Connecticut,Male,1/1/89,305.2699689,313.5699443,292.6513141,CT
430,Connecticut,Male,1/1/90,295.6590261,304.5035383,283.4001671,CT
431,Connecticut,Male,1/1/91,293.9820203,302.1095996,281.4971398,CT
432,Connecticut,Male,1/1/92,291.7857031,299.826422,278.2881095,CT
433,Connecticut,Male,1/1/93,289.1336415,297.5443222,275.483414,CT
434,Connecticut,Male,1/1/94,292.8622809,301.4461079,280.2094253,CT
435,Connecticut,Male,1/1/95,287.7675998,295.8590649,274.864608,CT
436,Connecticut,Male,1/1/96,280.459436,288.7857827,267.6484745,CT
437,Connecticut,Male,1/1/97,271.2462868,279.5474027,259.2213654,CT
438,Connecticut,Male,1/1/98,268.5626385,275.8880121,257.3756972,CT
439,Connecticut,Male,1/1/99,264.3852332,272.7969184,254.569188,CT
440,Connecticut,Male,1/1/00,260.3982368,268.9312958,250.1601259,CT
441,Connecticut,Male,1/1/01,254.0794172,262.1513737,244.3221329,CT
442,Connecticut,Male,1/1/02,256.4317383,265.0204125,247.6019306,CT
443,Connecticut,Male,1/1/03,251.1327133,260.5562098,243.428119,CT
444,Connecticut,Male,1/1/04,242.9301331,251.9097559,235.2596032,CT
445,Connecticut,Male,1/1/05,239.7733992,249.4442952,232.8067073,CT
446,Connecticut,Male,1/1/06,235.0537834,245.9353717,227.5528104,CT
447,Connecticut,Male,1/1/07,227.6687987,237.2322278,221.3930187,CT
448,Connecticut,Male,1/1/08,226.0138608,236.0397852,219.6754963,CT
449,Connecticut,Male,1/1/09,221.4014919,231.1591043,214.6611095,CT
450,Connecticut,Male,1/1/10,218.0797357,228.9489324,211.3352665,CT
451,Connecticut,Male,1/1/11,218.1137839,229.074118,211.5582056,CT
452,Connecticut,Male,1/1/12,214.2350487,225.7443443,207.4003838,CT
453,Connecticut,Male,1/1/13,211.5610098,223.4320898,205.2853189,CT
454,Connecticut,Male,1/1/14,213.555406,225.0020454,207.0070016,CT
455,Connecticut,Female,1/1/80,202.0926308,206.901137,196.8110092,CT
456,Connecticut,Female,1/1/81,198.0191763,202.7301361,193.1975819,CT
457,Connecticut,Female,1/1/82,196.5038695,201.0175703,191.7533925,CT
458,Connecticut,Female,1/1/83,195.2595477,199.5556616,190.7537408,CT
459,Connecticut,Female,1/1/84,197.7510919,202.2389661,192.5520426,CT
460,Connecticut,Female,1/1/85,197.998535,202.3945745,193.3466146,CT
461,Connecticut,Female,1/1/86,197.8389395,202.0008133,192.7017942,CT
462,Connecticut,Female,1/1/87,198.0677032,202.3743237,193.089849,CT
463,Connecticut,Female,1/1/88,196.9587168,201.4193046,191.8528838,CT
464,Connecticut,Female,1/1/89,195.4448541,199.7515965,190.4387268,CT
465,Connecticut,Female,1/1/90,191.1037568,195.3681096,185.857927,CT
466,Connecticut,Female,1/1/91,191.5108414,196.0684706,186.3803239,CT
467,Connecticut,Female,1/1/92,190.4195334,194.7125031,185.190782,CT
468,Connecticut,Female,1/1/93,192.0416239,196.643487,187.112498,CT
469,Connecticut,Female,1/1/94,190.6228974,195.2062717,185.4427894,CT
470,Connecticut,Female,1/1/95,191.5060213,195.7745084,186.4780421,CT
471,Connecticut,Female,1/1/96,189.9761995,194.0333902,185.1533455,CT
472,Connecticut,Female,1/1/97,188.0132331,192.3515371,183.06422,CT
473,Connecticut,Female,1/1/98,184.2729514,188.2738592,180.1348879,CT
474,Connecticut,Female,1/1/99,182.3698195,186.467915,178.0796207,CT
475,Connecticut,Female,1/1/00,181.545007,185.4916911,177.4725288,CT
476,Connecticut,Female,1/1/01,183.5813942,187.7255517,179.5678528,CT
477,Connecticut,Female,1/1/02,178.1608573,182.1522064,174.3471171,CT
478,Connecticut,Female,1/1/03,175.2446758,178.9113606,171.1344074,CT
479,Connecticut,Female,1/1/04,172.3598558,176.4190083,168.337257,CT
480,Connecticut,Female,1/1/05,171.2918914,175.3024882,167.5051619,CT
481,Connecticut,Female,1/1/06,171.2269104,175.3304164,167.4121791,CT
482,Connecticut,Female,1/1/07,164.9211138,169.0313308,161.1135314,CT
483,Connecticut,Female,1/1/08,161.5332692,165.7469261,157.9540238,CT
484,Connecticut,Female,1/1/09,162.0374237,166.0267072,158.2388129,CT
485,Connecticut,Female,1/1/10,159.5939144,163.9885019,156.0276775,CT
486,Connecticut,Female,1/1/11,159.5006331,163.7021296,155.4698965,CT
487,Connecticut,Female,1/1/12,157.2060951,161.3140248,153.4182531,CT
488,Connecticut,Female,1/1/13,155.6731493,159.76821,151.9578202,CT
489,Connecticut,Female,1/1/14,156.170892,160.4544428,152.0281228,DE
490,Delaware,Male,1/1/80,358.5793701,373.9325332,342.077782,DE
491,Delaware,Male,1/1/81,357.4519213,371.7523737,342.7759131,DE
492,Delaware,Male,1/1/82,351.7468825,367.1252197,338.4433126,DE
493,Delaware,Male,1/1/83,348.970818,362.1948041,334.636432,DE
494,Delaware,Male,1/1/84,349.3035165,363.6476732,335.6871327,DE
495,Delaware,Male,1/1/85,353.3485439,368.2184774,338.9778779,DE
496,Delaware,Male,1/1/86,354.8967327,368.7989325,340.780629,DE
497,Delaware,Male,1/1/87,347.5795862,361.4756035,332.0774309,DE
498,Delaware,Male,1/1/88,347.7228264,361.3925911,332.0545086,DE
499,Delaware,Male,1/1/89,340.9818282,354.8718614,324.6191487,DE
500,Delaware,Male,1/1/90,334.9737694,347.9375111,318.8108056,DE
501,Delaware,Male,1/1/91,331.7135864,345.1894958,315.2925011,DE
502,Delaware,Male,1/1/92,323.4662875,336.0624527,306.1676788,DE
503,Delaware,Male,1/1/93,329.750055,342.925372,313.9031904,DE
504,Delaware,Male,1/1/94,328.8383161,341.3540816,312.5115067,DE
505,Delaware,Male,1/1/95,319.3165796,332.4759388,304.3041998,DE
506,Delaware,Male,1/1/96,316.2058201,328.677079,301.9940297,DE
507,Delaware,Male,1/1/97,302.7762082,315.4831753,288.4586438,DE
508,Delaware,Male,1/1/98,296.9220168,308.1447914,284.071846,DE
509,Delaware,Male,1/1/99,295.4925007,307.6593516,281.7842711,DE
510,Delaware,Male,1/1/00,286.7718448,299.0957172,274.6880937,DE
511,Delaware,Male,1/1/01,288.8404226,300.8501153,276.8947216,DE
512,Delaware,Male,1/1/02,280.6530842,292.1120696,269.7923616,DE
513,Delaware,Male,1/1/03,277.4248928,289.0958833,266.281742,DE
514,Delaware,Male,1/1/04,272.5114199,284.5532609,262.2311704,DE
515,Delaware,Male,1/1/05,267.5505514,280.2622563,256.6258319,DE
516,Delaware,Male,1/1/06,260.1324346,271.7677807,249.2714384,DE
517,Delaware,Male,1/1/07,253.7301221,266.46731,243.8437536,DE
518,Delaware,Male,1/1/08,252.4972924,264.5811998,242.2182165,DE
519,Delaware,Male,1/1/09,244.8764038,256.4751787,234.7710618,DE
520,Delaware,Male,1/1/10,244.4517604,257.7468793,234.7203532,DE
521,Delaware,Male,1/1/11,240.0930469,253.0374639,230.2115356,DE
522,Delaware,Male,1/1/12,232.7714643,246.3920289,223.5970266,DE
523,Delaware,Male,1/1/13,233.810415,247.2752545,223.942808,DE
524,Delaware,Male,1/1/14,234.8964774,247.5051646,225.8244731,DE
525,Delaware,Female,1/1/80,215.1319023,223.9253311,206.7197637,DE
526,Delaware,Female,1/1/81,212.4629963,220.612932,204.0405101,DE
527,Delaware,Female,1/1/82,211.2424803,219.2463144,203.2801281,DE
528,Delaware,Female,1/1/83,207.5939118,215.2448003,199.9479085,DE
529,Delaware,Female,1/1/84,209.1138556,217.1866237,201.4380967,DE
530,Delaware,Female,1/1/85,210.575764,217.8023709,202.0051965,DE
531,Delaware,Female,1/1/86,212.5357037,220.9214476,204.5254334,DE
532,Delaware,Female,1/1/87,209.8144602,217.3133347,201.4735111,DE
533,Delaware,Female,1/1/88,213.7701501,221.9880844,205.4837227,DE
534,Delaware,Female,1/1/89,209.4945506,217.6965715,201.4559823,DE
535,Delaware,Female,1/1/90,207.1432483,215.1822485,198.9286702,DE
536,Delaware,Female,1/1/91,209.6760656,217.652416,201.8569707,DE
537,Delaware,Female,1/1/92,205.8364604,213.4481465,198.0278046,DE
538,Delaware,Female,1/1/93,207.356852,215.3001716,199.1784907,DE
539,Delaware,Female,1/1/94,206.0788995,213.798436,197.7675759,DE
540,Delaware,Female,1/1/95,207.0806856,214.3249796,199.4042969,DE
541,Delaware,Female,1/1/96,204.9391301,212.5333604,197.762952,DE
542,Delaware,Female,1/1/97,203.8797275,211.1934437,196.5019458,DE
543,Delaware,Female,1/1/98,198.766283,205.9714564,191.7622068,DE
544,Delaware,Female,1/1/99,197.9682324,205.4235976,190.957105,DE
545,Delaware,Female,1/1/00,196.5416404,203.5354663,189.2719734,DE
546,Delaware,Female,1/1/01,200.8570249,208.3019316,193.9700871,DE
547,Delaware,Female,1/1/02,190.497112,197.164474,183.5730457,DE
548,Delaware,Female,1/1/03,189.9680588,197.002834,183.4559907,DE
549,Delaware,Female,1/1/04,187.4528194,194.4875105,180.6437218,DE
550,Delaware,Female,1/1/05,186.589451,193.1975394,180.2246561,DE
551,Delaware,Female,1/1/06,181.3523536,187.8288356,174.7330813,DE
552,Delaware,Female,1/1/07,178.9445289,185.4913954,172.1081636,DE
553,Delaware,Female,1/1/08,178.4468496,185.0851874,172.221583,DE
554,Delaware,Female,1/1/09,175.7977078,182.1810403,169.6390557,DE
555,Delaware,Female,1/1/10,173.0725773,179.8657334,166.9974238,DE
556,Delaware,Female,1/1/11,175.2630899,181.7709578,168.6460331,DE
557,Delaware,Female,1/1/12,173.8013833,180.4690066,167.2811745,DE
558,Delaware,Female,1/1/13,170.4149366,176.7724476,164.297516,DE
559,Delaware,Female,1/1/14,171.4901799,178.1741143,165.4246028,DE
560,Florida,Male,1/1/80,302.076588,311.0414503,292.6636094,FL
561,Florida,Male,1/1/81,295.6763187,303.4341506,286.8408847,FL
562,Florida,Male,1/1/82,292.2698976,300.2018549,283.2123331,FL
563,Florida,Male,1/1/83,291.0578646,299.1061463,282.1130468,FL
564,Florida,Male,1/1/84,290.6539144,298.0495098,281.0931809,FL
565,Florida,Male,1/1/85,293.7179856,302.1746144,284.3443533,FL
566,Florida,Male,1/1/86,293.2207166,300.2337453,283.6161829,FL
567,Florida,Male,1/1/87,291.7814908,298.7550564,282.2824961,FL
568,Florida,Male,1/1/88,290.2782089,297.1069389,279.8764523,FL
569,Florida,Male,1/1/89,288.8651915,295.0904792,278.0440764,FL
570,Florida,Male,1/1/90,284.7831688,291.1040215,273.4895511,FL
571,Florida,Male,1/1/91,282.638507,288.9261218,271.8376232,FL
572,Florida,Male,1/1/92,278.5444191,284.3303828,266.8681191,FL
573,Florida,Male,1/1/93,281.1229794,287.3154262,269.3055359,FL
574,Florida,Male,1/1/94,280.2047905,286.4180164,268.2465304,FL
575,Florida,Male,1/1/95,280.0421489,285.9689022,268.3449161,FL
576,Florida,Male,1/1/96,270.9918019,276.8123211,259.8740906,FL
577,Florida,Male,1/1/97,264.0917883,269.9737137,253.7774838,FL
578,Florida,Male,1/1/98,259.5130632,265.3067114,249.3733104,FL
579,Florida,Male,1/1/99,260.0476433,266.0208888,251.0316816,FL
580,Florida,Male,1/1/00,258.6256043,265.8252295,249.9688116,FL
581,Florida,Male,1/1/01,255.2405378,262.7409725,247.314459,FL
582,Florida,Male,1/1/02,252.0496194,259.4281878,245.0597984,FL
583,Florida,Male,1/1/03,247.7946791,255.8836315,241.3712999,FL
584,Florida,Male,1/1/04,241.648572,250.1116188,235.7181732,FL
585,Florida,Male,1/1/05,240.0559956,249.1407143,234.4054139,FL
586,Florida,Male,1/1/06,237.5208442,246.2927563,231.9750156,FL
587,Florida,Male,1/1/07,231.4263135,240.4833306,226.2911937,FL
588,Florida,Male,1/1/08,229.5772701,239.5381185,224.1775638,FL
589,Florida,Male,1/1/09,226.9967322,237.2108449,221.860468,FL
590,Florida,Male,1/1/10,223.8524404,234.1818402,218.7219075,FL
591,Florida,Male,1/1/11,221.143236,231.592843,216.0103099,FL
592,Florida,Male,1/1/12,219.3616482,230.3564514,214.2206926,FL
593,Florida,Male,1/1/13,217.9634315,229.884044,212.8045936,FL
594,Florida,Male,1/1/14,220.5395849,232.1732357,215.0264375,FL
595,Florida,Female,1/1/80,179.929195,183.0711744,176.5641311,FL
596,Florida,Female,1/1/81,179.4625691,182.4266325,176.2241349,FL
597,Florida,Female,1/1/82,176.3579975,179.2609045,173.0072971,FL
598,Florida,Female,1/1/83,178.0004717,180.9532754,174.8826709,FL
599,Florida,Female,1/1/84,178.31926,181.049647,174.8455455,FL
600,Florida,Female,1/1/85,180.3278949,183.1020172,176.7518123,FL
601,Florida,Female,1/1/86,179.3690293,182.0422252,175.8195327,FL
602,Florida,Female,1/1/87,179.316182,182.186949,175.3861362,FL
603,Florida,Female,1/1/88,181.2013656,184.1010731,177.4192332,FL
604,Florida,Female,1/1/89,179.1719426,182.0610564,175.2401697,FL
605,Florida,Female,1/1/90,178.1480869,180.7439795,173.5745914,FL
606,Florida,Female,1/1/91,177.751532,180.6659583,173.4122737,FL
607,Florida,Female,1/1/92,177.8064661,180.8037945,173.6354421,FL
608,Florida,Female,1/1/93,179.5179798,182.3455456,175.248651,FL
609,Florida,Female,1/1/94,178.3290134,181.2535487,174.3569878,FL
610,Florida,Female,1/1/95,179.3432622,182.2825894,175.1863583,FL
611,Florida,Female,1/1/96,175.6557202,178.5651878,172.2878734,FL
612,Florida,Female,1/1/97,174.6634005,177.4543472,171.2408404,FL
613,Florida,Female,1/1/98,172.0560067,174.7897506,168.9584346,FL
614,Florida,Female,1/1/99,172.809857,175.6340793,169.6932656,FL
615,Florida,Female,1/1/00,171.1649735,173.9232541,168.3153904,FL
616,Florida,Female,1/1/01,172.4130618,175.2358936,169.510337,FL
617,Florida,Female,1/1/02,170.1883606,173.0144755,167.5028961,FL
618,Florida,Female,1/1/03,168.2038486,171.2191464,165.6914872,FL
619,Florida,Female,1/1/04,165.3670307,168.1149779,162.7131084,FL
620,Florida,Female,1/1/05,163.9042209,166.638381,161.2931724,FL
621,Florida,Female,1/1/06,162.5230912,165.3673443,159.9143803,FL
622,Florida,Female,1/1/07,159.1609205,162.0314249,156.7141313,FL
623,Florida,Female,1/1/08,157.6447129,160.4381439,155.0493012,FL
624,Florida,Female,1/1/09,158.085011,160.859711,155.3676212,FL
625,Florida,Female,1/1/10,155.9992668,158.9046284,153.343337,FL
626,Florida,Female,1/1/11,154.9563987,157.9163812,152.4873909,FL
627,Florida,Female,1/1/12,154.3880608,157.3473977,151.8526016,FL
628,Florida,Female,1/1/13,152.9196929,156.254508,150.0117855,FL
629,Florida,Female,1/1/14,154.4954782,157.9940447,151.5398355,FL
630,Georgia,Male,1/1/80,351.8975123,362.5059104,341.0791751,GA
631,Georgia,Male,1/1/81,349.6603916,359.790369,338.4644253,GA
632,Georgia,Male,1/1/82,341.2159223,351.3984938,329.7343304,GA
633,Georgia,Male,1/1/83,344.5916598,354.2433729,332.8389768,GA
634,Georgia,Male,1/1/84,342.8412139,351.8929289,331.8610171,GA
635,Georgia,Male,1/1/85,347.0058878,356.1365664,335.2437325,GA
636,Georgia,Male,1/1/86,347.3417738,356.3279577,335.151803,GA
637,Georgia,Male,1/1/87,343.8536737,352.0221244,330.9919746,GA
638,Georgia,Male,1/1/88,345.0657829,353.6145048,332.6013632,GA
639,Georgia,Male,1/1/89,341.3459992,348.6187072,327.7689047,GA
640,Georgia,Male,1/1/90,336.3423725,343.9449556,322.36134,GA
641,Georgia,Male,1/1/91,333.0948573,340.7023761,318.6226854,GA
642,Georgia,Male,1/1/92,329.3720748,336.8372238,315.5393649,GA
643,Georgia,Male,1/1/93,331.8774518,339.3081394,317.6450706,GA
644,Georgia,Male,1/1/94,328.7571713,336.3615701,314.0628264,GA
645,Georgia,Male,1/1/95,328.6077403,335.9774467,314.510412,GA
646,Georgia,Male,1/1/96,318.8130915,326.5838745,304.7968386,GA
647,Georgia,Male,1/1/97,310.0736537,317.2075467,297.0040821,GA
648,Georgia,Male,1/1/98,307.7909638,314.9792325,295.5084036,GA
649,Georgia,Male,1/1/99,304.6562744,312.9280138,293.5512063,GA
650,Georgia,Male,1/1/00,301.7425911,310.3422405,291.2516867,GA
651,Georgia,Male,1/1/01,298.5688954,307.5053819,288.9039206,GA
652,Georgia,Male,1/1/02,295.1184514,304.796066,286.664254,GA
653,Georgia,Male,1/1/03,288.1808803,297.6272505,279.9813348,GA
654,Georgia,Male,1/1/04,280.7066539,290.7024833,272.8870038,GA
655,Georgia,Male,1/1/05,276.8090925,287.4856683,269.9678812,GA
656,Georgia,Male,1/1/06,273.326899,284.3443511,266.7948654,GA
657,Georgia,Male,1/1/07,266.4913841,277.448069,260.1361675,GA
658,Georgia,Male,1/1/08,263.1818141,275.0429664,256.744327,GA
659,Georgia,Male,1/1/09,258.2164983,270.0422249,251.8589379,GA
660,Georgia,Male,1/1/10,254.0950054,265.9403023,247.900253,GA
661,Georgia,Male,1/1/11,251.0630159,263.6555737,245.2052056,GA
662,Georgia,Male,1/1/12,248.276105,260.5461982,242.2568746,GA
663,Georgia,Male,1/1/13,247.9236458,261.0260526,241.5673584,GA
664,Georgia,Male,1/1/14,249.7917994,263.4252666,243.1641398,GA
665,Georgia,Female,1/1/80,176.1789155,179.5132313,172.5640052,GA
666,Georgia,Female,1/1/81,175.5232752,178.8255339,171.9080745,GA
667,Georgia,Female,1/1/82,175.248586,178.3241545,171.615888,GA
668,Georgia,Female,1/1/83,175.7000207,178.7167049,171.9718532,GA
669,Georgia,Female,1/1/84,178.15812,181.3323291,174.5145766,GA
670,Georgia,Female,1/1/85,179.7098262,182.7757382,176.0822485,GA
671,Georgia,Female,1/1/86,180.3303734,183.4232582,176.4088889,GA
672,Georgia,Female,1/1/87,182.261031,185.3489648,178.0710949,GA
673,Georgia,Female,1/1/88,183.0139963,186.1685254,178.5776843,GA
674,Georgia,Female,1/1/89,183.2383619,186.4716198,178.8488578,GA
675,Georgia,Female,1/1/90,180.4301877,183.5661728,175.9602851,GA
676,Georgia,Female,1/1/91,182.7963877,186.0353547,177.8569468,GA
677,Georgia,Female,1/1/92,181.2014901,184.4575593,176.5122493,GA
678,Georgia,Female,1/1/93,184.6881571,188.110774,180.0007442,GA
679,Georgia,Female,1/1/94,184.2319255,187.4372601,179.444553,GA
680,Georgia,Female,1/1/95,186.7404345,190.0142392,182.5120819,GA
681,Georgia,Female,1/1/96,183.4219725,186.424773,179.3107229,GA
682,Georgia,Female,1/1/97,183.4364654,186.7659287,179.5246534,GA
683,Georgia,Female,1/1/98,181.8116971,184.9219479,178.2421903,GA
684,Georgia,Female,1/1/99,182.5013993,185.6170324,179.0361588,GA
685,Georgia,Female,1/1/00,182.7210528,185.8841261,179.4349321,GA
686,Georgia,Female,1/1/01,184.1966073,187.1840561,181.1021171,GA
687,Georgia,Female,1/1/02,182.771983,186.1504933,179.666334,GA
688,Georgia,Female,1/1/03,181.622369,184.7946271,178.5023233,GA
